Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
0.6579830126407314,0.6245438472583557,0.4641259581887416,0.0553093846470706,0.3987286822022349,0.806861117741879,0.9608435364188274,0.0847437999828026,0.9410700616792342,0.6653457621068433,0.7520006254874063,0.5137348329897201,0.3358022808512881,0.9894231763652892,Software Developer
0.9104744794545216,0.2359574959217599,0.6761516368858514,0.8881615891668336,0.4575307812346264,0.6078560347939447,0.6352211823151527,0.9865225677995592,0.8459799286233645,0.9878483574544732,0.1261844484136586,0.1990924701081337,0.579680801114244,0.8547820294107041,Graphics Designer
0.5896165906578664,0.324578809932318,0.2533274957879337,0.144128041243983,0.8420925284190497,0.9280317134015756,0.3909684597673766,0.6862300653451031,0.4614955974637988,0.5253077952225921,0.6943186886756589,0.5334710526784464,0.5989346092792135,0.5557578502295323,Business Analyst
0.1015521921317154,0.1398426721931459,0.7867682971397864,0.4963781441060879,0.8179664957504416,0.7871699353024408,0.7020512772682571,0.9420033427648828,0.7216876758094255,0.3511636867449234,0.5101509481203472,0.8021545620160107,0.1384253749006131,0.0670582669259156,AI ML Specialist
0.5384838083387374,0.622493185885309,0.9705796666223178,0.4991551572642747,0.6663528233767524,0.949973614017364,0.190045058608017,0.3540857646682535,0.4943542856735928,0.6314186567107731,0.1551497823419829,0.1908102409416763,0.4868370100187478,0.2796313906357661,Application Support Engineer
0.5167064994065768,0.1259428066028146,0.121841648658207,0.6160339752319567,0.9365903586297591,0.3115794478790393,0.6344315774584676,0.303406822307688,0.629455221965436,0.9175307457675216,0.4714730184742862,0.9845013613513676,0.4137892296887963,0.3086693625038488,Software Developer
0.1079630274977948,0.1132454328678466,0.9781567037400778,0.5083794005882329,0.9438090831797306,0.9161487414362196,0.8690814350721835,0.7454084233040907,0.4760128862778081,0.3267266404059967,0.6494244877521214,0.852363792709162,0.6317091278483236,0.1647010036848069,Customer Service Executive
0.324017126337952,0.5365364871314673,0.4442765601401049,0.509110631458425,0.6147571936684814,0.3933163332557619,0.135547489801228,0.9212715615885456,0.6935603878127605,0.4725025029470386,0.0659606891202486,0.7515779701083533,0.1767044122233225,0.8548565183200094,Cyber Security Specialist
0.2377999070380819,0.3440890143445979,0.8804969483794187,0.3488382645667673,0.8069275127143377,0.3062955461202791,0.2749723776905722,0.5444446299131499,0.5497226950980566,0.1306740375289158,0.6996880810374749,0.7183249000703058,0.0800629838162443,0.2208534158426015,API Specialist
0.4406433398376451,0.7478252151519342,0.0230535036420085,0.4881105211920558,0.1357042836847212,0.8946828666821149,0.2153149393851172,0.5439791915172552,0.8979094836887268,0.4514397289515606,0.2397603979202553,0.4212994887158268,0.0062599736780016,0.5741232920793833,Customer Service Executive
0.9960172752118656,0.3873996924292456,0.4454605718499937,0.2726052993984732,0.2296956071569496,0.7464268432757883,0.1411505211065614,0.4409004022695301,0.9583558075474872,0.1966052845135216,0.8779148544682924,0.856453186755971,0.3453865340985647,0.6367065362465727,Database Administrator
0.8788972604382805,0.6144649576684501,0.4328458104350872,0.6387590031377466,0.8402480690031588,0.3226879807075622,0.1467817704744068,0.0426736580594364,0.3215937072572818,0.6402876900572604,0.1606415231735207,0.390814243774469,0.7365153459606159,0.3106248104349643,Technical Writer
0.8430105932654262,0.2633252682480795,0.4888693858219,0.4690530932325742,0.2076965814826965,0.4401667214762527,0.2037054759130188,0.9707744549284708,0.7792388206749059,0.3543517066645848,0.1985597513569991,0.1747898892216995,0.5978356765945195,0.1686968313499695,Information Security Specialist
0.5980334269160652,0.4384593454724641,0.0061407884981096,0.3413190636873394,0.7841022793536189,0.134555947135685,0.6331498643358029,0.7718222333411109,0.4306848057744559,0.4003071207802124,0.7997395493087822,0.71077729536891,0.5699603531633718,0.1849715514642887,Networking Engineer
0.4419325119975044,0.9726872343551214,0.4439997592613391,0.5958632127795987,0.3484616590049072,0.4337232440713434,0.7973005256631405,0.9078456145424282,0.7496220844498022,0.4067854726824907,0.1001230730625033,0.9661726448648638,0.8737847564118326,0.3723536898220272,Database Administrator
0.8730722548722234,0.7165069784817262,0.068631596862787,0.7322291432069696,0.1280853332596884,0.5257733644330379,0.734293603802321,0.6813345573674763,0.8468979208824964,0.4180582137762714,0.8875500848385881,0.5218602722530142,0.0537478225445103,0.4343379850820952,Information Security Specialist
0.1330316873963806,0.023049752692818,0.6949171638922481,0.0112585369187302,0.1877528861998704,0.3022513716259442,0.9575018413922364,0.3513291854032869,0.7971978813642121,0.1732380225707356,0.1689781002314766,0.3374773372051797,0.759468114939182,0.9945751182356726,Information Security Specialist
0.4716044422763787,0.7821825492163115,0.2646449690173988,0.8662463317615342,0.4769647047316357,0.7690841587352657,0.2108328027521546,0.3943871309075224,0.2114423665743524,0.0419339560558755,0.8480196734614467,0.0130330022425435,0.7028068521198043,0.5083529038008938,Information Security Specialist
0.6963114186236321,0.4571970183565889,0.1918440594638328,0.0141458959911234,0.8551303793924825,0.3063295408290212,0.8990453411704004,0.2630214946927685,0.1777884879040548,0.2861132181622483,0.2645903581059337,0.706483731813792,0.371428139935153,0.1112171713739501,Project Manager
0.8054359140222972,0.7596088267712423,0.2346207102558198,0.3142666003760037,0.7965060727688916,0.5273567423713909,0.8324926722943724,0.4651158286089996,0.878774180682583,0.7975237707757975,0.6049280141833577,0.5369673072464065,0.9228068292420007,0.6363500957501886,Software tester
0.0843052350275989,0.4842525719822593,0.4244295987868891,0.5918105012354139,0.4171623580759209,0.2428147022516803,0.7393785130218566,0.6932712907449657,0.4387367138328288,0.1726782864500365,0.1572521684451385,0.3496344724837846,0.6400348636206142,0.5591752624606261,Software tester
0.6699186796226153,0.9174584338315268,0.1313076145406376,0.8722890422091735,0.1753288658320538,0.7274738496144372,0.7121948962704678,0.8648604356256666,0.7014486694690757,0.9542686908920204,0.0585517801180761,0.6077660367728143,0.5370345989440207,0.0629922148960898,Software Developer
0.2377445782178329,0.95895340278954,0.895385400685077,0.5159853417218688,0.2686538573600018,0.2499091421382635,0.5671410964315808,0.7979038486795689,0.3869237958590285,0.249148800030354,0.0588905658253101,0.4233954770259591,0.3598642941648319,0.1682632207562242,Application Support Engineer
0.5282976659748592,0.620968106908144,0.2883206552709352,0.6457374239444704,0.4401902900447267,0.7319802618410922,0.0604071222841828,0.007548527830516,0.8124355150440649,0.2257788911362721,0.2175689046462174,0.1812472313779198,0.0046484950453207,0.1521492639591142,Software Developer
0.9755030636784362,0.5498878040075321,0.536613295436827,0.9402221278842364,0.9103627694461816,0.3294524102942404,0.0681249526098859,0.027552580519359,0.6234854402360676,0.1342890309777175,0.95361999014647,0.577731180412125,0.31684406816933,0.9501183008862216,Customer Service Executive
0.6400694586003783,0.762037352954772,0.343416499823809,0.6714484084921027,0.1461033008684223,0.4524007212240734,0.812062806288814,0.6894327440209929,0.7277821056161594,0.215153968261522,0.5213093818337873,0.9720441516836628,0.0725369632976162,0.8852954790261423,Cyber Security Specialist
0.9093712984446476,0.1467159848337712,0.4445633840038278,0.3367001093078011,0.4220584203489067,0.5543589667254509,0.9138245204966996,0.8063027075367091,0.1727100929794459,0.569080495036663,0.2933492820617168,0.8290572372159164,0.9648932340332712,0.4744549810600614,Cyber Security Specialist
0.7054549851352978,0.5797965968884317,0.354785688835702,0.6302294680163617,0.4399936434921172,0.7457702897315048,0.3555419144464662,0.6796586062661325,0.1206017287838597,0.789425489637233,0.872030902787356,0.7720175383624603,0.3836606447090196,0.4145900367686405,Project Manager
0.7211978865062965,0.0340336271050327,0.5525321518257978,0.6327258648657562,0.0251436735780896,0.7249926906642506,0.2974357245929725,0.8342604600808258,0.3569955725712413,0.737103468722167,0.5621415012627872,0.4615403461034651,0.8228501102361077,0.1061874626196618,Hardware Engineer
0.0373217225178255,0.258570516385458,0.7912500562313437,0.3853616221756726,0.9097149897321865,0.7181726581911848,0.5727573563176523,0.4235716299353742,0.3551813754924557,0.6817164991665148,0.7422694228907264,0.1217126332177639,0.5815876779410911,0.4490672862971698,Helpdesk Engineer
0.225445518001866,0.6849464653014994,0.0037323487716297,0.5406007894088902,0.5229980302849573,0.8103053329251353,0.0688323627521165,0.1321624310136836,0.5982361121358157,0.5215328791756775,0.0468007470383032,0.7187672831817168,0.7251881483824674,0.8271716618762477,Software Developer
0.9056498060985032,0.3444271665567421,0.8509701953644394,0.1696617741534147,0.0912727490557313,0.6530893446329721,0.415652163166616,0.8480220828107395,0.6455560969336462,0.2322038115707274,0.2605485055631449,0.6318266548773166,0.845872070729524,0.6975556952555072,Project Manager
0.1004412392039266,0.882302178686476,0.2435600763628291,0.8442684439674292,0.3834975343058151,0.546931538675457,0.7169731293073011,0.2057357972107731,0.5679043896847843,0.8624596552918374,0.7853791643662246,0.7147576977776364,0.7230523153852337,0.7359899819254171,AI ML Specialist
0.283019327043577,0.1240416162314946,0.3532261395122046,0.1940979777700924,0.5332741517881194,0.8881718618948928,0.4278093179495112,0.2971012098399466,0.8247149922380655,0.3855208085091717,0.419044410879103,0.3405373927878253,0.4596487481302466,0.743435489252282,Cyber Security Specialist
0.0039367010645033,0.4464734277057036,0.3720806866120459,0.5430677647266877,0.2806742084642116,0.3920253476024566,0.0077255323142199,0.3489838729967484,0.8824601504593731,0.6659381739667,0.3954559846249599,0.9773293877477502,0.0149477854814461,0.4752365748194758,Database Administrator
0.9782336927575798,0.4018272432090803,0.8234265094553143,0.8951962122093337,0.2248421013071826,0.1011284466765709,0.7421489083225906,0.5824939512044757,0.8307200391194969,0.1534941086664983,0.0009627096308399,0.4425597026502926,0.0898169499621697,0.2736373751956441,Networking Engineer
0.9028452146519022,0.0572931483259711,0.1860492572987265,0.1492228970901938,0.675400188188953,0.3784826095816993,0.9146885905882534,0.1607940719355873,0.344923577936547,0.7312986635278848,0.3944331927588744,0.3680787209835562,0.2642253504686682,0.3182416142419392,Hardware Engineer
0.6040433525177282,0.025147387908799,0.8861680924426683,0.8877021573322832,0.914487305926314,0.0376584152457583,0.4859405599410373,0.8912410708494001,0.0503707602472834,0.3941439166601898,0.8414468045581082,0.2712661232014597,0.8909028928907348,0.3235790181457086,Software tester
0.996099826720498,0.089780979510777,0.8691203259942021,0.0357833434668483,0.0187732103986678,0.0600150711036707,0.1673706692587105,0.2729819255762417,0.2764727027398426,0.4991574859618812,0.9952345885275302,0.1232464610060163,0.611110751013035,0.3059803500080114,Information Security Specialist
0.9104925806877248,0.4973818080203048,0.6877932932479273,0.0047705788736231,0.0206649724481913,0.6156526797930137,0.1465805374978446,0.0802991331064628,0.9074584120373944,0.1953007653177563,0.1327946583132833,0.53321588251972,0.0603744865826967,0.3475098236029864,Information Security Specialist
0.8726271580260219,0.412686194941068,0.1818370208517301,0.2266846916441131,0.7768791724455504,0.129266244339088,0.2993319594075797,0.2996357281207091,0.2924013668627626,0.2626573477288723,0.4116148246525195,0.9794763927266146,0.6648115619047958,0.3441047468105171,Technical Writer
0.3096826219963824,0.4018659045823779,0.1077179887424357,0.134304091971175,0.741332576319023,0.6645436485466006,0.0990913193357463,0.5634022087049204,0.410166858806768,0.9703828653417196,0.301888321171946,0.8160433733280152,0.9892618789940528,0.8968286749112984,Graphics Designer
0.3567659251251005,0.4327967086813432,0.3695111428176102,0.5955889567230427,0.2206144833665803,0.3052001157826579,0.6109258861285518,0.767173375969531,0.280837358909877,0.9636685067296632,0.2796109745536688,0.3230066290995276,0.0566821050836284,0.8588322839644756,Technical Writer
0.1037616960903355,0.0427764796273625,0.5781334995535387,0.5214028387432174,0.8012818525350927,0.2143524975608454,0.7500232488853567,0.7807708796561457,0.735939246045679,0.0314681633927321,0.5450924664648413,0.7409509917973394,0.9389388476579952,0.6405142826371542,Database Administrator
0.7120440765367753,0.1560663200692199,0.2916998689475093,0.5021267130708331,0.1273575707755081,0.9570672636738752,0.0672950382945895,0.6499582797006485,0.2555326782230357,0.964056907416599,0.0475175323318083,0.0812138325860094,0.4453085790150817,0.9078027223324396,Networking Engineer
0.0336689189405827,0.940053126206758,0.4101012468289018,0.7789521373002625,0.0367591459877073,0.0482302187662589,0.0010680840251167,0.1495753884068199,0.0996466335820459,0.4500099968797709,0.6712710984279834,0.8033947354889993,0.1660421137950645,0.1106389415936356,Application Support Engineer
0.9498526584282844,0.3709505713304326,0.3593215498130445,0.1284267719254596,0.0524283470528246,0.338038820838669,0.473821200250037,0.2009917878331709,0.5691859783435309,0.7296344082286297,0.5230046050868805,0.567605573460213,0.0603885635324437,0.7659625215058412,API Specialist
0.6158224218840619,0.4377049935102692,0.8352927203627983,0.8699882658831347,0.8029036437688069,0.5856397997544133,0.4164663164670826,0.6381468958219572,0.610683470164459,0.8441324356332811,0.2102448366603523,0.6467435011099054,0.3166194346213357,0.0458834524360813,Software Developer
0.5584466167986923,0.5786266888661304,0.6899963445087334,0.8548922904652276,0.7610480983585401,0.8961430786458239,0.1313694810537485,0.0128006202832854,0.9166701444091736,0.5495518700492109,0.769021715556455,0.1641377583590739,0.6187353631235419,0.0256906989459236,AI ML Specialist
0.3081435246033774,0.8096835812508627,0.0959438804275737,0.947401033668087,0.2486758664051053,0.6009153120532628,0.4072558781908768,0.0563690979072496,0.2770540660247748,0.1848579421349491,0.267017547114116,0.3601656509264884,0.0262632748270342,0.4596899525137512,Software Developer
0.6074451175000032,0.8144902888981048,0.6054176078974408,0.5415031642122254,0.3806833803400986,0.6338847157448341,0.0147077415217132,0.941503926374242,0.9042151976129944,0.3893192124164031,0.831137103365881,0.1327744184269248,0.764738058144623,0.5425191826445185,Cyber Security Specialist
0.4997652909633496,0.4512797316079548,0.0911150091457704,0.0619882617719179,0.3069631682440344,0.0306544255775209,0.456997100969588,0.7142016379818669,0.2948428191063778,0.7179456350972274,0.8843150524532425,0.871870131544435,0.6590062438832088,0.8792909150812216,Networking Engineer
0.3429622810640288,0.9653109081592848,0.4363410103471115,0.9856642637577696,0.8574274052944566,0.5255041446985411,0.8576213224578821,0.3372021405889487,0.7075796190716542,0.7470358490096246,0.3710508007076878,0.6104434005499145,0.8267027798276154,0.3851675905873791,Hardware Engineer
0.604669483311697,0.1198485544672192,0.5055621844651108,0.6760437083620484,0.6316475865450754,0.0744518547827192,0.7579061818560002,0.9097520647193909,0.8450136923619598,0.4911520763448526,0.1578682740527266,0.1166756713424153,0.0473060347029642,0.2735928866611178,Technical Writer
0.2394653485447658,0.9577442422780738,0.1274426218798183,0.4676106791405137,0.8926113627588523,0.2837486828639554,0.6370436739738331,0.0604527968170073,0.2009235581309393,0.7108071563064166,0.2067884335939578,0.4722217831136219,0.0017533408551472,0.655766815792768,Customer Service Executive
0.9420908225425269,0.9972669049433432,0.9375120889265136,0.345927883115414,0.113078782607952,0.818233763633821,0.0285866379868108,0.6466986510310928,0.0010117629313445,0.5572363413104419,0.6689496422723191,0.4097497525162621,0.6441388628325828,0.2060398791792654,Helpdesk Engineer
0.9864187703216896,0.3586711639384877,0.0536779868259037,0.747325706277731,0.3706498974568135,0.3508425540877681,0.6754510947183135,0.6642131492540173,0.7913073979354808,0.2840518910734256,0.2282497809953547,0.808431558428032,0.3419886014456416,0.567518658825708,Networking Engineer
0.7715206390272551,0.3417116243219819,0.5552950782701463,0.4076583081143174,0.7725838584483531,0.2690886698147027,0.6977531524998413,0.3388207795116897,0.4246265436746668,0.8108798824441286,0.9758087294982608,0.3909057462919764,0.0655387538539916,0.710233985079093,Networking Engineer
0.0195906540992883,0.3896901320495042,0.9613661512280752,0.5077789362878143,0.0201694981007019,0.0736569374758184,0.0202479296154298,0.7455449003400032,0.5596405072469602,0.5851447191560794,0.7448415505444819,0.8147152168991636,0.0108151350507863,0.4977059542835303,Database Administrator
0.7488638651988897,0.8509015918915115,0.2450593630857965,0.8372674724718162,0.1095472813772227,0.0311821471687775,0.2989587817890125,0.4934135176397994,0.4454460138834307,0.5813384258216846,0.4186541347853513,0.2294438714945658,0.5825130711174231,0.6703016165524598,Project Manager
0.124545594066222,0.0326161590567858,0.5941821986392111,0.737142341883117,0.4406986441245133,0.4970432667406783,0.0886750246047329,0.1417740647481308,0.8011934012544959,0.1643356444648219,0.2341372096621863,0.0794900410938128,0.344229395460816,0.7610162755724312,API Specialist
0.2247845059675596,0.1297977662921673,0.7850370921224641,0.34452261851712,0.8500360812350826,0.0561998034259449,0.3059431281544885,0.0087496244572916,0.9559168754678492,0.7144767038073812,0.8980595644669851,0.1908926727604083,0.762489295467086,0.9211235435716588,Information Security Specialist
0.4853282283982418,0.928775828664543,0.6372892302853757,0.7457417030977254,0.2861781768215827,0.1865764147916545,0.3235840347122046,0.5828562179410502,0.2176421363866961,0.492574273796985,0.8989184355327327,0.7798551759389283,0.3011440104574441,0.6590847470898435,Database Administrator
0.369526745885514,0.2551620554092899,0.3895198889518857,0.5361276678864871,0.8873544308831732,0.6494851348478825,0.7673612787575267,0.4479714116031901,0.0803420784405444,0.9312725925668844,0.3089132405693628,0.5524605298327744,0.7433634270044507,0.3587480919378796,Project Manager
0.8667914396681755,0.5635439630922626,0.5565652762335941,0.1908723194785434,0.1093201887057538,0.6125506332402445,0.3592248518541014,0.4744422076201217,0.886050932372666,0.8969632852997633,0.3065653873090993,0.7458255481015811,0.9483372815927178,0.7732763972610655,Database Administrator
0.6570876357951667,0.9956115605068532,0.4104930529092223,0.1889479553331104,0.763460684691177,0.959061104779106,0.2459022191322863,0.5234407076645381,0.1396270269992661,0.6195746598255814,0.369316505409261,0.7964327731314991,0.2138129914161928,0.9787491004598754,Hardware Engineer
0.497137031697498,0.6220597739637082,0.0244055555331783,0.7019072147863956,0.1686875255415313,0.2220426325480985,0.9413641725529628,0.2981622803079105,0.1548749675114943,0.0780011051121839,0.7986398551697204,0.6440104758302908,0.6435240233578224,0.4259515485972489,API Specialist
0.284964611235145,0.2894094878074701,0.6612674180751941,0.6337389210403876,0.3437339330042956,0.4488443738450771,0.1472100965284063,0.0659956610317002,0.0231442765493739,0.2386039929376426,0.721375389992641,0.0055758183875869,0.143004275561277,0.3245106849414475,Software Developer
0.2413174725926489,0.7448511498512419,0.0558034878868759,0.0381101883848082,0.2351830937142461,0.2857179809525435,0.7245273011871284,0.068318220634633,0.5617105054270223,0.4223944270613748,0.6518712952512294,0.0513812931914592,0.8956677150372608,0.2827537949196689,Networking Engineer
0.5730679622925359,0.5543812981137652,0.5922828854290227,0.4390228489690692,0.8044490486071886,0.4286566784992969,0.1833327870928399,0.7955286742054125,0.8126123446508465,0.1135487118252562,0.5417777030056463,0.7904619767692173,0.9007010657403328,0.07394051986159,API Specialist
0.7816357607269715,0.02434736611203,0.2980549505072263,0.9060455885179216,0.7551784756581204,0.5402353604101042,0.3174533941010453,0.3485317820052337,0.4486086483893041,0.2681705567496938,0.519178395384928,0.6027914634276144,0.8913504569658095,0.7697736037889962,AI ML Specialist
0.9925559249326336,0.6421655100166812,0.7614298676454362,0.8029692935075416,0.0777579311614696,0.985798514251788,0.1495685933583695,0.954011338596559,0.4984063495706582,0.5467980089258943,0.8810296465129199,0.6421630521062947,0.7324518221483333,0.3034923946493986,Customer Service Executive
0.9957793184109108,0.9120939237570088,0.0131967302319544,0.2787168806193206,0.1533312402242982,0.8886643889178663,0.1609244964142459,0.460932949493996,0.9058846461081572,0.5319613382256028,0.1737978500821668,0.4452301383161526,0.1784369160978101,0.1628726641348505,Business Analyst
0.714225862496945,0.685702542320245,0.2306490324769076,0.4931586304850238,0.951679902830085,0.2766370723126491,0.4977302638891406,0.7144959111825552,0.1175198495073223,0.8008792562817231,0.030388317559516,0.7835865404398152,0.4631153592580156,0.3754684696604268,Graphics Designer
0.0646206265190312,0.3505118005325137,0.6146548608884848,0.8494234586050295,0.1650716689349629,0.8833934418937044,0.5389307657295757,0.5921612225858461,0.0204158288252799,0.0418491200118731,0.0651203961073225,0.588617080692808,0.5644411611723448,0.3078310513859268,Information Security Specialist
0.8420006225514715,0.9648746500805406,0.3518432526071903,0.8817198597743166,0.145216305890126,0.6714125781200667,0.5000494754973929,0.8461302170504477,0.7033907328375879,0.3372934019293333,0.3922092670258987,0.3332321922612645,0.944359760965996,0.7499299909089244,Cyber Security Specialist
0.2742887997791532,0.0010429624586949,0.1796392414516819,0.4808021415827223,0.7597613996535676,0.1190923105144405,0.4786890289470158,0.6786804450019857,0.1506715637272863,0.7348337694276854,0.5434789480464488,0.5667324001299539,0.3722056507885896,0.9707571756321474,Hardware Engineer
0.5568433836896655,0.5602199464421522,0.1561847570629597,0.4519917462933539,0.498072519407711,0.0081560482679152,0.4196379759583802,0.1431342346591761,0.4075969939140761,0.5760190477431535,0.57383542995354,0.1474463657259275,0.2004389327917676,0.758709202994959,API Specialist
0.3727808913265797,0.1754194808958278,0.901290087310096,0.5433621058514593,0.0790117270750779,0.7745228838196883,0.7385283496900086,0.3810241060323234,0.4273085694239726,0.6679098572815716,0.0010862729192656,0.8824256849871014,0.5039019106984579,0.9780534415991116,Graphics Designer
0.3058428685796298,0.544970080601494,0.2487962899305744,0.7775061434415337,0.5579591751269845,0.1219145780825001,0.3398623018321831,0.1465635864713295,0.3549868645621566,0.985231362248926,0.9018153475213248,0.6927488915218395,0.2790226353586954,0.92839036160074,Business Analyst
0.4313356840122332,0.4268788788462968,0.3201367206720124,0.4629121536044229,0.8445462739434201,0.5322976564690421,0.9062975121449566,0.6046017593629126,0.561714717444536,0.2103506209840515,0.7425450022705158,0.3503520162017588,0.4548802605750461,0.5930611953820968,Information Security Specialist
0.2751578454529985,0.9746928040658888,0.1112942925960212,0.3288813349474359,0.1419604278631606,0.0837995538505941,0.3239990530247947,0.8444330415857073,0.8255904113731976,0.4844651602358083,0.3875132134326368,0.193503503226385,0.7922406473240495,0.3504797204057178,Application Support Engineer
0.7771058753793135,0.9615825033581616,0.9105064859700824,0.5307001923386256,0.9265314275470348,0.2854050341261509,0.0038487681792407,0.4346940174226783,0.2795161067509819,0.1749643554597083,0.6088849328261504,0.5721650257066714,0.2191817842970579,0.1831439944249374,AI ML Specialist
0.3467822622197868,0.5664924994338684,0.5103012026183453,0.5977538890896618,0.7708668303237151,0.185048785471691,0.4233454248033119,0.351283115061292,0.2686943590172802,0.0153272892188132,0.6720128785549747,0.1129416827744699,0.290060395029474,0.8042959879089167,AI ML Specialist
0.6808500709527395,0.2579517577506102,0.5153153089265841,0.7428986361946964,0.8106000639699671,0.6722488678829089,0.3755222483697069,0.773276021967762,0.196139496769496,0.5009018129955188,0.9052958093179516,0.3015579770878436,0.3068986951074453,0.5676504199550293,Software tester
0.6654969568748595,0.2192115684144686,0.1654918670611622,0.2207977930523671,0.0215590602327359,0.5365999836110489,0.9168861635807204,0.0083583013666478,0.0896772311305126,0.1139717547504367,0.1851147151752888,0.0579927140842124,0.7698190539294494,0.0499225786103139,Helpdesk Engineer
0.8027879508355129,0.998850797206794,0.5465386762476923,0.4364967740624746,0.0414220259004691,0.493949641805041,0.0581821987660522,0.5447583486301631,0.4197283263439548,0.6372155221749994,0.7094302133371789,0.5850054627892834,0.043820416777629,0.0171935009222736,Business Analyst
0.5917502999063614,0.1539492264614529,0.4309562023076524,0.5823623815531618,0.6318580534684052,0.1023946407620388,0.7540385802991646,0.226976457897353,0.1345463583311551,0.9225033886469574,0.1776458522738484,0.3140420021688868,0.5225109815919496,0.887973790321686,AI ML Specialist
0.9311595936224076,0.6390500388011182,0.9669471716199805,0.9698154409253152,0.9461869998809336,0.0975240402844968,0.0999980116446462,0.52556851669947,0.5793696261865307,0.0048686435628095,0.0821760982770196,0.9451383408586352,0.8036178976823707,0.8189993453391137,Customer Service Executive
0.103313460624849,0.1918800186175235,0.7511500915427424,0.267342238271543,0.8206212404626015,0.5608584319393087,0.6277130679693044,0.6800830847574278,0.9305014457057492,0.4776679431159457,0.0801517348149415,0.0090235487263486,0.4251212913766882,0.000271743984933,Software tester
0.6972596216416829,0.3435858510707336,0.6881457420400787,0.8389802050538735,0.3823177722832778,0.620162393627268,0.627006209266951,0.8966782044536711,0.5476670764094388,0.6044636315631747,0.1523399198402609,0.1052998593292428,0.1641358611968205,0.8733858269027214,Cyber Security Specialist
0.4828378467149022,0.3602320604241171,0.3041296974390567,0.1201139741868134,0.5679557109079126,0.595977072121157,0.9881239016974196,0.6111631544300401,0.6589126878020604,0.5624548409317337,0.6041945511745143,0.4277164799157652,0.1565531869931918,0.1945484145356087,Database Administrator
0.4640109346849816,0.0378173631027283,0.0093874701001755,0.619205629228759,0.6673573391763377,0.8940192749120746,0.7543742230321658,0.6498025599297551,0.2734388749840052,0.7222145379777349,0.8925880660451571,0.9288477087369672,0.4818391363000598,0.4436409706170091,Application Support Engineer
0.5763156683679806,0.1330740240083284,0.5210867464599231,0.8490064204992578,0.7397769256088063,0.1162803450844591,0.0545128888325088,0.3536303551740032,0.2017708393093222,0.0615651097050446,0.216404213936281,0.0601846066491084,0.5304994701519643,0.2677971311953119,Customer Service Executive
0.7781802981864681,0.4731967512112431,0.1982435967196762,0.1667188614231799,0.2131159269398579,0.4348554843293889,0.0415053367200831,0.4517305893434318,0.2191926176730219,0.7725428870894556,0.2702757922304651,0.6927381863707922,0.9326006978474076,0.560702290793826,Project Manager
0.909061714930396,0.8788396501318657,0.1609273305405424,0.8119282528871721,0.2951344904782059,0.7671511276614996,0.0284425167439709,0.8837461788075095,0.3413710269965565,0.226050064966278,0.0335674441441299,0.9463983793442396,0.6450140294269681,0.3479816520997796,Customer Service Executive
0.8333235590611032,0.3187219123876783,0.958101130859114,0.3715379146059229,0.991231472504598,0.4162557320746854,0.181149950593395,0.7916981465773366,0.0640257858262096,0.3446899858982145,0.4080691633249841,0.8448471441270115,0.5567363270582639,0.5510433651761254,Database Administrator
0.9712968698422304,0.2547205834505383,0.3275081674420911,0.0813672909727757,0.8101416839986714,0.3119296824854534,0.6449884642872739,0.3774847775507653,0.8655421395935287,0.722279226573298,0.4057841805404119,0.4081841151217913,0.0345097509625723,0.9824272075822988,Customer Service Executive
0.412467007905111,0.9156496274691732,0.4427763957528969,0.8397991475372246,0.6305088813364821,0.0144223233303973,0.8391836795790798,0.6117164203767372,0.6523311149617367,0.4003620310968789,0.0205501413507067,0.2365026963369052,0.0568767261354273,0.1139110138903077,API Specialist
0.6989770284448305,0.8527376922388429,0.0557094939214013,0.5878706685470592,0.947223377249814,0.2727772686669805,0.0856358130874569,0.455306422583638,0.5530645327897743,0.9794098552298264,0.6756990959420868,0.4904186135049088,0.4726472099069113,0.3819262653670463,Technical Writer
0.3957350524411102,0.7644199916269341,0.7829937634751781,0.213700752290101,0.2759077998709183,0.1226351169253685,0.7432998465653226,0.3749298897610004,0.0522584950611446,0.7633333828521593,0.2105234085551905,0.4210753482452144,0.2222248357477148,0.1047466447422029,Software Developer
0.0822323680261891,0.9416755902569858,0.673002284523851,0.9209915471045532,0.6309016677564533,0.3079519968071114,0.7694119905092862,0.6868322244114828,0.0386624542833402,0.2821363041357664,0.0021248011354699,0.5436975616316991,0.3646158939206839,0.3315130935100026,API Specialist
0.317761801482569,0.7482761681095326,0.05502968976266,0.9254657737325324,0.2174145144628367,0.9228693172300776,0.5331692269397501,0.2596597583608582,0.4980678289185486,0.753328213485427,0.0131213514617687,0.9504554177358062,0.7041434846823728,0.7253784784740195,Project Manager
0.1725412885797753,0.7698145273259843,0.933896431125141,0.2598791401555783,0.7258165403076721,0.0204034336944438,0.6299194678488987,0.983914649289116,0.4736616026349719,0.7203771595419406,0.1319492337486874,0.7584235056564845,0.0827379606538378,0.0320201536892755,Business Analyst
0.8199492820994428,0.7426295416418377,0.3256165609243978,0.4374646861275355,0.6077416031402538,0.8139191792226907,0.5650714202077338,0.5926688524564222,0.0154723897215018,0.7628854981417872,0.4501703131197413,0.1985742782332114,0.988465748524157,0.5701684207290841,Software tester
